,Datetime,Tweet Id,Text,Username
282,2020-10-30 20:36:34+00:00,1.32228E+18,"Despite His Apology for Calling Youths “Kids”, Desmond Elliot’s Followers Reduce from 1.2m to 9,703 https://t.co/FAKB4Yftow #MadeinLagos #KillSocialMediaBill #wizkid Burna #HiErica Davido Apollo Laycon #bbnaija #DesmondElliott the momodu #StreamNobodyRemix #TachaXTiwa plateau",News_Breakiing
283,2020-10-30 20:36:06+00:00,1.32228E+18,Desmond Elliot project https://t.co/bHFVKf44dK,Augusti21603853
284,2020-10-30 20:35:52+00:00,1.32228E+18,"I had that this is one of those @DesmondElliot_ achievements.

@DokunOjomo 
@AishaYesufu 
@henryshield 
@NekkaSmith 

He's doing well https://t.co/SzVhO8czdf",INNOSAMBO
285,2020-10-30 20:35:24+00:00,1.32228E+18,"The Chronicles of Ade 
(The Lagos Experience)
It's a thread
.
.
.
.
.
.
@jogsoba03 @Jogsoba02Club @drofsociology @JOGSOLDBOYS @gokeibrahim @AfeezAlao @Mcreo22 #desmondelliot #Lagos #Sociology https://t.co/7hjUSomesc",prof_Luwabi
286,2020-10-30 20:35:23+00:00,1.32228E+18,"If you offer this to the younger ones, they will say they don't like @elrufai and refuse to accept what sheer truth this is.
Those who do not get involved think they have the right to talk. And they do.
But talking is the lowest level of doing. 
Get involved. Desmond Elliot did. https://t.co/bQr13vqrSk",keemside
287,2020-10-30 20:34:46+00:00,1.32228E+18,Not even see the Desmond Elliot clip and I refuse to see anything that will piss me off today,17_xcx
288,2020-10-30 20:34:32+00:00,1.32228E+18,Desmond Elliot apologises for calling youths ‘children’ https://t.co/1GvJGT5noY,todayng
289,2020-10-30 20:34:32+00:00,1.32228E+18,Desmond Elliot apologises for calling youths ‘children’ https://t.co/oke5YcnfgP,NigeriaNewsdesk
290,2020-10-30 20:34:22+00:00,1.32228E+18,"See What A Boy Did To A Picture Of Himself And Desmond Elliot - Opera News Official
https://t.co/bhFl4b3JUW",AdmiraL_ThriLLz
291,2020-10-30 20:33:05+00:00,1.32228E+18,"@DeleFarotimi He appeared on Arise television today, crying and begging for forgiveness. To me, those tears are 'crocodile' tears to safeguard and protect his reelection plans of 2023. A broken egg can never become whole again - Desmond Elliot's tears can",OnorakpeneE
292,2020-10-30 20:32:37+00:00,1.32228E+18,"When people feel that politics is everything on earth they will start talking like Desmond Elliot
But when they realise that politics is nothing they will a reasonable thing like how make Nigerian a better nation 
#EndSARS",RChinem1
293,2020-10-30 20:32:35+00:00,1.32228E+18,"E don red for Desmond Elliot😂
@ARISEtv I stand, Premium Journalism.🙌 https://t.co/CH0kXFRShd",Chikere_Esq
294,2020-10-30 20:31:56+00:00,1.32228E+18,"@Naija_PR Desmond Elliot just like the other ruling class, they're cursed🤡",Akewusolaf
295,2020-10-30 20:30:53+00:00,1.32227E+18,"Desmond Elliot is a mumu ngl, but the other two are fully brain dead. He’s not on their level yet. https://t.co/IGwBrrmLVi",0Ohiz9
296,2020-10-30 20:30:43+00:00,1.32227E+18,Hello guys is time to let this people feel our disagreement and dissatisfaction by unfollowing desmond Elliot in all our social media handles #EndSARS #EndSarsProtests #EndSWAT #davido #DesmondIdiot #EndBadGoveranceInNigeria #EndPoliceBrutalityInNigeria #EndBadGovernanceinNIGERIA https://t.co/osyYwsjKBY,enohbenedict
297,2020-10-30 20:30:32+00:00,1.32227E+18,Even Tinubu Can’t Save You - Omokri Slams Desmond Elliot https://t.co/EORyrgORqr,Naijakit_com
298,2020-10-30 20:30:25+00:00,1.32227E+18,Desmond Elliot na special fool aswear....😩😩😩,SRobcee
299,2020-10-30 20:29:28+00:00,1.32227E+18,"@Florenceilo @5iiiiive @femifadipe @gimsonx But in context to @DesmondElliot_ assertion, that doesn’t correlate with the present issue of today. We only asked them to give basic necessities of life. What’s the correlation with respect &amp; what have ",Olamirewaju22
300,2020-10-30 20:29:22+00:00,1.32227E+18,One of the many achievements of Desmond Elliot. 🤣🤣🤣🤣 https://t.co/TuOfiR9j8C,SanniTana
301,2020-10-30 20:28:58+00:00,1.32227E+18,@MeemzD3rd U look like Desmond Elliot,raz_kells
302,2020-10-30 20:28:41+00:00,1.32227E+18,"@caramel_sugarxx Desmond Elliot.
Retired actor, now political script writer",kylianmbappe010
303,2020-10-30 20:27:42+00:00,1.32227E+18,"@bravefacefunkie You never see something. It's on the same app that one was dragging with me that Desmond Elliot is member of NASS, representing Surulere Fed. Constituency.",HeartWithThanks
304,2020-10-30 20:27:39+00:00,1.32227E+18,"I heard Desmond Elliot was crying , please kindly remember he was an actor , he could be acting #DesmondIdiot",temmysilver
305,2020-10-30 20:27:31+00:00,1.32227E+18,@TundeEddnut u and Desmond Elliot have one thing in common.,DannyPizzle1
306,2020-10-30 20:27:11+00:00,1.32227E+18,"To be realistic  the young guy is really trying for his constituency. Kudos to you as you massively commissioned this bridge plus a covid19 bucket in your constituency and hands sanitizers. 
Olusola Desmond Elliot (ODE)!!!
I beg unfollow the bad eggs... https://t.co/vTwgSNHamz",absuxxess
307,2020-10-30 20:26:14+00:00,1.32227E+18,#EndSWAT #wizkid #DavisSantaCruz #fashola#tinubu#desmond Elliot https://t.co/xbakAFgVyj,McNoize4
308,2020-10-30 20:26:08+00:00,1.32227E+18,"See What A Boy Did To A Picture Of Himself And Desmond Elliot - Opera News Official
https://t.co/5Muuf6xhIk",AdmiraL_ThriLLz
309,2020-10-30 20:25:40+00:00,1.32227E+18,Pls what is desmond elliot's handle. I want to ask him a question.,anu_ola
310,2020-10-30 20:25:08+00:00,1.32227E+18,@PulseNigeria247 @DesmondOElliot Well done Desmond Elliot.... Great project https://t.co/RrA0nyMlC1,benfancyabudo22
311,2020-10-30 20:24:44+00:00,1.32227E+18,We're nothing but children in the eyes of Desmond Elliot.🤣,insider_times
312,2020-10-30 20:23:17+00:00,1.32227E+18,@DesmondElliot_ @mamaamuwo https://t.co/QWMGMo4m0k,samify23
313,2020-10-30 20:21:17+00:00,1.32227E+18,Oh how wrong was ... so Desmond Elliot is only smart in movies... dumb ass https://t.co/ZdCM9JvPHy,IgbinadolorPaul
314,2020-10-30 20:21:14+00:00,1.32227E+18,@TundeEddnut Desmond Elliot,iam_Nwachukwu
315,2020-10-30 20:21:12+00:00,1.32227E+18,"@davido Aswear, now I know why Kling da drunk called him Desmond Idiot.
This guy is just too annoying, @DesmondElliot_
Cancelled ❌❌❌❌🚫.",PrinceJ57863564
316,2020-10-30 20:20:57+00:00,1.32227E+18,@OfficialUdiBoy Desmond Elliot has found himself in a hot soup,edemeraro
317,2020-10-30 20:20:12+00:00,1.32227E+18,This children from on social media will not kill somebody. Uncle Desmond Elliot say you should stop cursing oh! #DesmondElliott https://t.co/ODcsgr9nR9,godfrey_inc
318,2020-10-30 20:19:56+00:00,1.32227E+18,"🔹Wizkid's Album is Trash !
🔹Davido extends a friendship hand to Wizkid
🔹 Desmond Elliot in tears.
.
This Is Part 2 Scroll 👆🏿For Part 1
.
@besanmedia 
.
#OleVideo
#StreamNobodyRemix Saiss | Cristiano Ronaldo | Parrot | Yusuf | Kidd | Zaha |
#TachaXTiwa
#Samsung
#askoxy https://t.co/OiNBuvytxM",trendsnopinions
319,2020-10-30 20:19:38+00:00,1.32227E+18,"Today, they are all trying to crucify Desmond Elliot for calling them ""Children""

Elliot was even gentle with them, they are simply ""Senseless Children""",okolieemeka
320,2020-10-30 20:19:30+00:00,1.32227E+18,"Still on @DesmondElliot_ f**k up against the Nigerian youths... Oshola Desmond Elliot = ODE... You've really tarnished your political career and soon your stupid godfather tinubu will be disgraced coz he's getting it hot🔥
We the youths are furious with you😡😡😡 https://t.co/QAbDIK7NQp",Chimuanya08
321,2020-10-30 20:19:20+00:00,1.32227E+18,Desmond Elliot turns off the comment section of his Instagram handle https://t.co/kzRWJDlxrn,petfad69
322,2020-10-30 20:19:16+00:00,1.32227E+18,"@YDPMedia Dear Youth, think &amp; act fast. A man called Desmond Elliot is seeking to fraustrate your voices on social media, I'm here to tell you his devices is disappointed. None of their plans will come to fruition but we must think and act fast.#Endsa",stephanieadaez5
323,2020-10-30 20:17:40+00:00,1.32227E+18,What's DESMOND ELLIOT....it is an animal in the Amazon area of Brazil....WHO is DESMOND ELLIOT.... it's a prisoner in Alcatraz prison....OSHI DESMOND wetin smh!,Trendfash
324,2020-10-30 20:17:34+00:00,1.32227E+18,"It is Better to be Ordinary like the Common man than Being A fool Like A Stupid #NIGERIAN POLITICIANS...
#Desmond Elliot And Tweeter",penard_s
325,2020-10-30 20:17:08+00:00,1.32227E+18,"@DrOlufunmilayo Pls am confused 😕
Between this signboard and the bridge, which of them is more expensive??? 🤔 🤔

One of Desmond Elliot projects..
He is doing well 👏👏👏🙄🙄🙄 https://t.co/NhxbyARwFo",JosephKindnessE
326,2020-10-30 20:16:55+00:00,1.32227E+18,I jus dey observe as all dis politicians dey display stupidity at diff capacity.. Finally nah to use nija gamble.. Oh and Desmond elliot is surely on crack #ESSENCE #davido #MIL #Tems #Trash #wizkid,david_cida
327,2020-10-30 20:15:11+00:00,1.32227E+18,"They should arrest her and Desmond Elliot for misused of public funds and misappropriation
#EndSARS 
#LekkiMassacre 
#EndBadGovernanceinNIGERIA https://t.co/HgzOWa2kqp",Damsonfocus
328,2020-10-30 20:14:48+00:00,1.32227E+18,"""Women in Power"" - Hon. Moji

""Youth in Power"" - Hon. Desmond Elliot

I laugh in emotional decision makers

Let us better look politicians head to toe, bone to soul for who they are and leave out age and gender https://t.co/Q23hCx2yoA",Nnamdinho
329,2020-10-30 20:12:55+00:00,1.32227E+18,"Desmond elliot dara iberibe 
Daran't he?? https://t.co/Mnptv8pYgM",KanuOdozie
330,2020-10-30 20:11:54+00:00,1.32227E+18,unHONORABLE desmond elliot constructed this powerful and state-of-the-art bridge for his people.....idiot https://t.co/Ys9zH8dus1,laure4me
331,2020-10-30 20:10:41+00:00,1.32227E+18,"alawoku don lock his account😂 he can't stand the heat. remain locked o because we shall make you hear wisdom
 omo iranu alawoku eru bola.@DesmondElliot_  oya lock this this. omoale https://t.co/1gzTTpU4aM",looplapo
332,2020-10-30 20:09:23+00:00,1.32227E+18,@kelaiah_kiss @DrOlufunmilayo But the fact that he denied and maligned in public is a curse already. Hadn’t been that the video leaked @DesmondElliot_  would be proven innocent and people might be seeing @DrOlufunmilayo as an intruder,EmpireMobolaji
333,2020-10-30 20:09:07+00:00,1.32227E+18,Guys is time to proof this wrong by unfollowing desmond Elliot in all our social media handles #EndSARS #9mobileMillionsPromo #EndSarsProtests #EndBadGoveranceInNigeria #EndPoliceBrutalityInNigeria #EndSWAT #DesmondEliot #davido #wizkid https://t.co/0M8s3qkDuY,enohbenedict
334,2020-10-30 20:09:05+00:00,1.32227E+18,@molewa_ That's why Desmond Elliot they call us children na 😭😭😭 &amp; some of the children still follow him on twitter after his crocodile tears... Some people won't sha stop shaming the rest of us,Damsonfocus
335,2020-10-30 20:08:08+00:00,1.32227E+18,Desmond elliot https://t.co/OQrth1xMuj,Owokoniran5
336,2020-10-30 20:08:06+00:00,1.32227E+18,"Desmond Elliot, Oma Gor o - Georgina Onuoha disses Desmond Elliot #EndSARS https://t.co/7NM6D6lGhk",Naijapals
337,2020-10-30 20:07:50+00:00,1.32227E+18,Let's read After seeing peoples reaction to his comment on social media reviews see the video Desmond Elliot Crying On Live TV Following Backlash. by click this https://t.co/Vg4CIcbHq0 !! :),rafiat_rabiu
338,2020-10-30 20:07:49+00:00,1.32227E+18,"Nobody:

Desmond Elliot: https://t.co/Bx5Jq3Nji6",Honiitel
339,2020-10-30 20:06:30+00:00,1.32227E+18,"I feel for Desmond Elliot, Your tears shows how remorseful you.
It's ok but, next time, find better words or dictions rather to address us,Peace!!!
#End bad youthful leaders",percyharrison21
340,2020-10-30 20:06:29+00:00,1.32227E+18,“I was giving you transport money to catch a ride back home” – Georgina Onuoha slams Desmond Elliot - pmmnews https://t.co/ANL60cClsH via @pmmnewsworld,pmmnewsworld
341,2020-10-30 20:06:18+00:00,1.32227E+18,"@channelstv Desmond Elliot is there becos of the money bag not that he has the interest of his people or serving our country in truth and honesty, that's why I see him as a failure.",OnyemaechiAust1
342,2020-10-30 20:05:51+00:00,1.32227E+18,"Desmond Elliot abi na idiot, your shame they shame me.
#EndSARS #OZUGO #EndBadGoveranceInNigeria https://t.co/AcxtPPXXpA",Johnnybee_112
343,2020-10-30 20:05:46+00:00,1.32227E+18,You see why Patience Ozokwor never accepts Desmond Elliot as son in-law  in any of her films? She knows him very well.🚶‍♂️,life_naija
344,2020-10-30 20:05:22+00:00,1.32227E+18,"@DesmondElliot_ is the biggest loser in this all #EndSARS #EndBadGoveranceInNigeria #BETTERNIGERIA 
you have lost your surest backup and the pillar of your support. The people! 
what a failure of youth beliefs you are. 
so pitiful #Clueless #pointless sel",Abiolajohnson17
345,2020-10-30 20:05:20+00:00,1.32227E+18,@JohnBoyega Desmond Elliot is worse than Judas iscariot #EndSARS,MarkEObasi1
346,2020-10-30 20:04:27+00:00,1.32227E+18,@Godshols @DesmondOElliot Omo but this Desmond Elliot IQ is really low o. Is this a project. Same person advocating for ban of foreign movies.his IQ is low abeg.,gbola81
347,2020-10-30 20:04:05+00:00,1.32227E+18,"So Desmond Elliot built this in surulere and still have the effrontery to call his elder brothers and sisters children.

Make everybody go get hin PVC o
#FridayThoughts
#AarogyaSetuApp
#COVID19
#EndSARS
#EndSARSBrutality
#EndSarsNow https://t.co/U7Nb0wUoca",PrinceMohFahad
348,2020-10-30 20:04:02+00:00,1.32227E+18,"@channelstv Desmond Elliot has always been a failure I knew he will bad examplanary to the youth, despite the respect I had for him. Nobody to trust in this country as a politician...",OnyemaechiAust1
349,2020-10-30 20:03:32+00:00,1.32227E+18,"Update guys
New level unlocked : newscaster zone
Hey ayo what's happening here and there, I heard bovi quit comedy, I heard Desmond elliot called us children,  I heard this i heard that ,please keep me informed. ..
Am in sifia pain 😢😢😢😢😢😢",the_drummerman
350,2020-10-30 20:03:12+00:00,1.32227E+18,@The042Network Desmond Elliot and yahaya bello are you know,nkemdaniel6
351,2020-10-30 20:03:00+00:00,1.32227E+18,Hello guys is time to unfollow desmond Elliot in all our social media handles #davido #EndSARS #9mobileMillionsPromo #EndSarsProtests #EndSWAT #EndBadGoveranceInNigeria #EndPoliceBrutalityInNigeria #EndSARSImmediately #endinjustice https://t.co/sE2uxxf2O0,enohbenedict
352,2020-10-30 20:01:59+00:00,1.32227E+18,"@davido Desmond Elliot that was sharing buckets as constitutional project,
so u expect him to have sense?
Huge disgrace to humanity.",SMesignature
353,2020-10-30 20:01:57+00:00,1.32227E+18,"@davido Alot of fake news on social media. People needs to be mindful of what they post
You have a smart phone and cheap data doesn't give you the right to post just anything, especially things you are not sure of.
Let's stop the hatred, let's stop the cu",iamDanielBold
354,2020-10-30 20:00:54+00:00,1.32227E+18,Davido fires Desmond Elliot over #ENDSARS comment https://t.co/Orm3RGPInr,thepublisheron2
355,2020-10-30 20:00:23+00:00,1.32227E+18,"Course: Emotional Intelligence and Self Control 101
Desmond Elliot, Femi Fani Kayode and Senator Elisha Aboh. 
This course is for you all.",Emma_izzy
356,2020-10-30 20:00:03+00:00,1.32227E+18,Pls Desmond Elliot come and take ur Bridge we no want..🙏🏻🙏🏻 https://t.co/qW9DnH1IBR https://t.co/mrcLJNcK03,Austin17427401
357,2020-10-30 19:58:54+00:00,1.32227E+18,"The following people are losing reelection:.

Mojisola Alli- Macaulay ( Reason: diverting covid19 palliatives meant for the poor) 

Desmond Elliot ( The uselessness of his petty projects is heart breaking)

Add if you gat any....",BetaKoncept
358,2020-10-30 19:58:27+00:00,1.32227E+18,Look at this Desmond Elliot https://t.co/U8msY6gGDz,OyobohK
359,2020-10-30 19:57:23+00:00,1.32227E+18,@DRealBabyface @Realoilsheikh @Omojuwa @mrmacaronii Now u see why I believe Desmond Elliot,Nuraib2
360,2020-10-30 19:56:52+00:00,1.32227E+18,Inside life Desmond Elliot https://t.co/6Oz3unBySB,Olu_Gap
361,2020-10-30 19:56:39+00:00,1.32227E+18,"Kindly click on the link below as datz our reply to @DesmondElliot_
https://t.co/dUupNhrsXH",AdesioyeTobi
362,2020-10-30 19:56:18+00:00,1.32227E+18,"@channelstv You are not better than SARS. 

#EndSARS 
#DesmondElliot",maximusinmotion
363,2020-10-30 19:56:12+00:00,1.32227E+18,"Was it all noise? Lack of character , soul and real agenda. Some people inciting some others? Was Desmond Elliot trying to make a point but his emotions got in the way? Cos suddenly it’s not making much sense anymore #endsars",gr8kiid
364,2020-10-30 19:56:09+00:00,1.32227E+18,Desmond Elliot just lost his seat in the just concluded House of Assembly elections just like we said he would back in 2020 https://t.co/orCzS9SR3n,McDre_10
365,2020-10-30 19:55:37+00:00,1.32227E+18,What did devido told Desmond Elliot,Jujubab01327735
366,2020-10-30 19:55:14+00:00,1.32227E+18,"@Oby97691353 @ituma2496 @SirUTI Desmond Elliot, Him enemies, the poster too no get sense",rem_dan5
367,2020-10-30 19:55:01+00:00,1.32227E+18,"As a woman that was created from bones not dust like @DesmondElliot_  i felt that you will say something that is a bit sensible but I was so disappointed after I heard everything you said
So madam, I put it categorically that you are chronically stupid, 
 https://t.co/CZyaDhiMMk",adesuyanvalent2
368,2020-10-30 19:54:42+00:00,1.32227E+18,@AdebanjoPhelumy @CynthiaTheBrand What do u expect frm an idiot called Desmond elliot,Remiejuice
369,2020-10-30 19:54:34+00:00,1.32227E+18,"Social Media Regulation: Peter Okoye Blasts Desmond Elliot, Lagos Lawmakers
 https://t.co/T3PSCokRJg",FrankTalkNow1
370,2020-10-30 19:54:26+00:00,1.32227E+18,@henryshield Not even Desmond Elliot who we thought was sensible,iam_lawizzy
371,2020-10-30 19:54:08+00:00,1.32227E+18,@Gidi_Traffic @gidi_9ja Aye Desmond Elliot ma bere si ni baje nii lati isin yin lo ni.,ofure_aito
372,2020-10-30 19:53:52+00:00,1.32227E+18,End SARS: Desmond Elliot Blasts Social Media Influencers Over Hate Speech https://t.co/SYpLJkLVcY,Lamrex6
373,2020-10-30 19:53:25+00:00,1.32227E+18,"Desmond Elliot isn’t an idiot https://t.co/m5hphJKDy0
@lshaofficial @desmondelliot91 @ATA01FKJ @jidesanwoolu @APCNigeria @drobafemihamzat @DONJAZZY",pnpolitics
374,2020-10-30 19:53:24+00:00,1.32227E+18,This the man that's addressing the root cause not Desmond Elliot &amp; Mojisola that are products of godfatherism.... https://t.co/PqbfcpZ01q,CIGEsene
375,2020-10-30 19:53:23+00:00,1.32227E+18,@Naija_PR Is this Desmond Elliot? She really swear for am?,AwazarJohnJacks
376,2020-10-30 19:53:13+00:00,1.32227E+18,Corrupt bitch Desmond Elliot https://t.co/N2QWsyvEOt,laundromatdanny
377,2020-10-30 19:52:58+00:00,1.32227E+18,"@BATTLETIDE Godfatherism is the reason why u see people in politics behave the way they do,
e.g Desmond Elliot.He may be a good man, but he has not choice than acting according to the script of who placed him there.If Banky Goes up there with the mandate ",JosephKindnessE
378,2020-10-30 19:52:37+00:00,1.32227E+18,@Vechiallen I never chew this night... one guy just engage me with discussion about Desmond Elliot this evening 😂😂😂,Iam_omu9ja
379,2020-10-30 19:52:23+00:00,1.32227E+18,"@SaharaReporters @falzthebahdguy @jidesanwoolu @DesmondElliot_ 
Mr Governor, I believe this is nollywood directed by Desmond Elliot. https://t.co/eIbdPqoNAk",tito_unusual
380,2020-10-30 19:51:42+00:00,1.32226E+18,"Social Media Regulation: Peter Okoye Blasts Desmond Elliot, Lagos Lawmakers
 https://t.co/T3PSCokRJg",FrankTalkNow1
381,2020-10-30 19:51:28+00:00,1.32226E+18,@PulseNigeria247 @DesmondOElliot Let's learn from Hon. Desmond Elliot. https://t.co/mppNsadsae,allstarsings
382,2020-10-30 19:51:12+00:00,1.32226E+18,...Desmond Elliot na Special fool😂 https://t.co/KgfdN32paq,Gdogg_
383,2020-10-30 19:50:50+00:00,1.32226E+18,Werey Desmond Elliot dey dialogue,Kemekhai
384,2020-10-30 19:50:26+00:00,1.32226E+18,"Hope say CDB no use any of my material for any Desmond Elliot movie sha, because we no dey associate with anybody wey dey against progress. 😤",Chiefonosz
385,2020-10-30 19:50:11+00:00,1.32226E+18,Hello guys let make we unfollow desmond Elliot on all our social media accounts #endsars #lagos #desmondelliot #davidbowie #wizkhalifa https://t.co/gF7Hn3BnER,enohbenedict
386,2020-10-30 19:50:04+00:00,1.32226E+18,"ICYMI: Desmond Elliot Bows To Pressure, Apologises For Calling Nigerian Youths 'Children' | #AfricaUpdate https://t.co/z7bZOMlDsF",AfricanDailies
387,2020-10-30 19:49:29+00:00,1.32226E+18,Someone said Desmond Elliot 🤣 https://t.co/f8gVGNPgBB,Its_Ofeliaaa
388,2020-10-30 19:49:09+00:00,1.32226E+18,"@channelstv Desmond Elliot, you fall your hand. Shebi you don turn elder. Oya na, make election come, na there you go know say we the 'children' don lose our mind. Swegbe.",mbekiyunana
389,2020-10-30 19:49:03+00:00,1.32226E+18,"@Revdaak @Rofokofo @jargo1 @5iiiiive All this one you're saying is bs, the culture Desmond Elliot was referring to is the one passed down by our Fore fathers such as Language, dressing, food, and Co",Dopeboy_Hyphen
390,2020-10-30 19:49:03+00:00,1.32226E+18,pls my parents just called desmond elliot a youth. no wonder nigeria is like this,killaki22y
391,2020-10-30 19:47:53+00:00,1.32226E+18,Desmond Elliot breaks down in tears following backlash from Nigerians [Video] https://t.co/38EHsVBUV3,PeachishBlog
392,2020-10-30 19:47:39+00:00,1.32226E+18,"Dishonourable Oluwashola Desmond Elliot ODE
If you like pronounce it with Yoruba #EndSARS",gen2_lee
393,2020-10-30 19:46:49+00:00,1.32226E+18,Dishonourable Oluwashola Desmond Elliot (ODE) https://t.co/6pQmImhvfv,gen2_lee
394,2020-10-30 19:46:49+00:00,1.32226E+18,Someone fill me in. I heard Desmond Elliot's acting career is back. #EndSARS,IAmLamisko
395,2020-10-30 19:46:44+00:00,1.32226E+18,"#DesmondIdiot #desmondelliot 
#EndSARS 
Just look at this fool this was 2015
Desmond Elliot has fallen to the dark side the money wa in the thief done enter in head calling us children rubbish https://t.co/uoo83mRu3m",_xander_Gold
396,2020-10-30 19:46:02+00:00,1.32226E+18,I think is to unfollow desmond Elliot and disconnect him from all the social media accounts and handles.#desmondeliot #davido #rccg #apc #pdp #lagos https://t.co/F0BNs13wAE,enohbenedict
397,2020-10-30 19:45:27+00:00,1.32226E+18,"This should be put to effect immediately at lead mojisola macaulay children should know say their mum is Desmond Elliot ""mumu"" https://t.co/nAXFciwC5R",gen2_lee
398,2020-10-30 19:45:25+00:00,1.32226E+18,"#EntertainmentTori with @Iam_MikeMike inside #SojiThingsShow.

-- @wizkidayo's 'Made In Lagos' album don finally come out. 
-- @dj_switchaholic sey Desmond Elliot don prove set no be by electing young pipu but na by who sabi to work. https://t.co/5TlTi3pPrD",Kpoko1005FM
399,2020-10-30 19:45:20+00:00,1.32226E+18,"@SaharaReporters When will @DesmondElliot and his likes call for the ban of banditry? Please, we are waiting.",VEzike
400,2020-10-30 19:44:53+00:00,1.32226E+18,"Good a thing desmond elliot realized his fault and aplologised. Even though he was not totally wrong in all sense, the timing was very wrong 2 come up with such speech. The youths expect young leaders lyk him 2 stand on our behalf on this course an not against",Midasto70576201
401,2020-10-30 19:44:22+00:00,1.32226E+18,"@DesmondElliot_  @Omojuwa @TundeTASH #DoE
@YeleSowore @renoomokri @DrCOmole 
Battle for the Soul of a Lost Nation.
Lies are Created... TRUTH is a constant https://t.co/se9xoTRt4r",atanbiyisamuel
402,2020-10-30 19:44:10+00:00,1.32226E+18,@sheyhun_21 @Gidi_Traffic @sploofeek Go watch Desmond Elliot tears too that one enter holly wood mode for us ni ooo,adewa_ley
403,2020-10-30 19:43:17+00:00,1.32226E+18,"Desmond Elliot is a clear evidence that being a youth does not automatically exonerate from the madness and idiosyncrasies of our political class.
We need people of character in office.",AsuquoOwokere
404,2020-10-30 19:42:55+00:00,1.32226E+18,Lydia Forson Responds To Claims She Had An Affair With Popular Married Actor Desmond Elliot https://t.co/XjTJbj0gwf,winegreyafrika
405,2020-10-30 19:42:23+00:00,1.32226E+18,@TeeyiraD I can’t believe Desmond Elliot would ever say such about we the youth of Nigeria..... You just got we the youth disappointed with you completely .....😤😤😤😤,RKreyswig
406,2020-10-30 19:41:20+00:00,1.32226E+18,"Desmond Elliot will spend his political career as a lawmaker supporting repressing social media. He will finish and go and move to canada with his family where there is free speech

Who is the visa ban plug again???",Omogidigangan
407,2020-10-30 19:40:59+00:00,1.32226E+18,@stelladamasus Desmond Elliot is an idiot i can't believe he is the one talking,kingpeter3030
408,2020-10-30 19:40:42+00:00,1.32226E+18,@SaharaReporters @mamaamuwo See her counterpart Desmond Elliot..People just talk anyhow https://t.co/BUEFGubWlW,CAnaziah
409,2020-10-30 19:40:39+00:00,1.32226E+18,#PrayForNigeria #prayer #laycon #MadeinLagos #Nengi #EndSARS #wizkid #davido #fashola #desmondelliot https://t.co/vu41tKTW47,suredonbaby
410,2020-10-30 19:40:14+00:00,1.32226E+18,@RuggedyBaba This one shock me! Desmond Elliot why na #FridayThoughts,Ternaprise
411,2020-10-30 19:39:48+00:00,1.32226E+18,"Despite His Apology for Calling Youths “Kids”, Desmond Elliot’s Followers Reduce from 1.2m to 9,703 https://t.co/cDGRuOo3DP",ekohotblog
412,2020-10-30 19:39:20+00:00,1.32226E+18,@nosalazarus @dazzlepeters @BugzyGambino @sanofe007 @_hotlindy @DesmondElliot_ We're very good children of his.,CharlesKUFM
413,2020-10-30 19:39:01+00:00,1.32226E+18,Desmond Elliot is just bored and looking for who to talk to. https://t.co/D9kqAwr0xW,BEN73820737
414,2020-10-30 19:38:32+00:00,1.32226E+18,So this what Desmond Elliot cut a ribbon for 😂😂😂 my God https://t.co/8bHkxTmvf5,Mo_K20
415,2020-10-30 19:38:28+00:00,1.32226E+18,"Congratulations 
Lots of people making my evening sweet with good news.
that's the Nigerian youth,we aren't lazy. if the so called ""hoodlums"" were given the chance to either formal or informal education,the best would have been evident
@DesmondElliot_ 
@MBuhari 
@LaiMohammed1 https://t.co/x9ESN7wa92",DapiaAyuba
416,2020-10-30 19:38:05+00:00,1.32226E+18,"@madona1996 @BOGbadamosi Thats how they behave like a dog on heat during campaign, after they gain your vote them go be like Desmond elliot.",chikaville
417,2020-10-30 19:37:43+00:00,1.32226E+18,#desmondelliot #DesmondIdiot what kind of wickedness is this? With all your exposure...you commission and even put your face on this ? https://t.co/jwHr6T4Owo,henconcepts
418,2020-10-30 19:37:35+00:00,1.32226E+18,"Desmond Elliot called us children o... No be this same man dey cry the other day say na lie ni
#DesmondEliot 
#DesmondIdiot 
#LagosStateMassacre 
#EndSARS",odim_monday
419,2020-10-30 19:37:26+00:00,1.32226E+18,Someone should tell me? What does Desmond Elliot do now apart from member of the house of assembly? How does he make money? Does he still act? https://t.co/BhDDqVHsWp,moyosore85
420,2020-10-30 19:36:53+00:00,1.32226E+18,@SaharaReporters Desmond Elliot's gaffe shows why we need a restructuring of our politics. Politics in Nigeria as presently practiced - whether APC or PDP - make otherwise honourable men fools. Nigerian politicians protect their interest first and foremos,VEzike
421,2020-10-30 19:36:47+00:00,1.32226E+18,See your cow face @desmondelliot https://t.co/t5T54um4vb,Patrick62521495
422,2020-10-30 19:36:45+00:00,1.32226E+18,"@davido @Wewe_Of_Lagos Mr Desmond Elliot, dem go still cut una salary.... Either you like it or not.... #EndSARS",Mrsleekie
423,2020-10-30 19:36:32+00:00,1.32226E+18,@Dcigweze @channelstv The ladder that brings you up can also bring you down. It will not be long before @DesmondElliot_ will realise that he has defecated on the path that led him to success.,col_ikhine
424,2020-10-30 19:35:20+00:00,1.32226E+18,Desmond Elliot is a prove that a young man can be a president of this country and still disappoint Us.,Kelechi85226299
